
2,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,6,0,0,0,False
9,3,0,0,0,0,32,0,1,0,0,0,0,4.19,0,0,23,0,0,0,False
9,3,0,0,0,0,6,0,0,0,1,1,0,3.43,0,0,21,0,0,0,False
8,1,0,0,0,0,2,0,0,1,0,0,0,3,0,0,7,0,0,0,False
11,25,1,0,9,4,184,0,1,3,15,3,0,4.25,0,2,16,5,0,9,False
4,1,0,0,0,0,12,0,0,0,0,0,0,4.11,0,0,2,0,0,0,False
10,24,1,0,2,2,47,0,1,4,10,1,0,3.89,0,2,9,12,0,2,False
7,0,0,0,0,1,10,0,0,0,1,0,0,3.8,0,0,9,0,0,0,False
6,0,0,0,2,1,18,0,0,0,0,0,0,4.5,0,0,1,0,0,2,False
7,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,14,0,0,0,False
7,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,False
7,7,0,0,0,0,16,0,0,0,3,0,0,3.74,0,0,7,0,0,0,False
9,0,0,0,0,0,2,0,0,0,0,0,0,2.5,0,0,6,0,0,0,False
4,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,33,0,0,0,False
6,0,0,0,0,0,10,0,0,0,0,0,0,3.23,0,0,26,0,0,0,False
9,23,0,0,0,0,4,0,0,0,0,0,0,4,0,0,18,1,0,0,False
7,0,0,0,0,0,71,0,1,0,0,0,0,3.82,0,1,8,0,0,0,False
7,0,0,0,0,0,3,0,1,0,0,0,0,5,0,0,7,0,0,0,False
6,17,0,0,0,0,15,0,0,0,3,0,0,2.47,0,0,4,0,0,0,False
9,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,False
6,3,0,0,0,1,13,0,2,0,0,0,0,4.47,0,0,13,0,0,0,False
8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15,1,0,0,False
4,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,5,0,0,0,False
9,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,10,0,0,0,False
9,7,0,1,4,3,99,0,7,4,1,1,0,3.6,0,2,110,0,0,4,False
7,35,2,0,12,1,23,0,2,9,5,0,0,4.33,0,1,31,4,0,12,False
7,5,0,0,1,0,20,0,2,0,1,0,0,3.38,0,0,3,1,0,1,False
9,5,0,0,1,0,19,0,0,0,1,0,0,3.75,0,0,61,1,0,1,False
10,15,0,1,5,1,111,1010,6,4,7,1,0,3.74,0,0,64,4,1,5,True
7,2,1,0,0,1,14,0,0,0,1,0,0,2.14,0,0,7,0,0,0,False
5,0,0,0,0,2,6,0,0,0,0,0,0,4.5,0,0,3,4,0,0,False
5,0,0,0,0,0,2,0,0,0,1,0,0,4,0,0,1,0,0,0,False
7,6,0,0,0,1,23,0,2,0,1,0,0,3.91,0,0,2,2,0,0,False
6,0,0,0,0,0,17,0,0,0,0,0,0,3.94,0,0,12,0,0,0,False
5,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,False
5,10,0,0,1,1,31,0,1,0,4,0,0,4.29,0,0,11,1,0,1,False
7,1,0,0,1,0,5,0,1,0,1,1,0,3.8,0,0,14,0,0,1,False
7,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0,False
8,68,0,0,4,5,41,0,1,4,5,0,0,3.16,0,0,1,3,0,4,False
7,1,0,0,0,0,4,0,0,0,0,0,0,4,0,0,12,0,0,0,False
9,18,0,0,0,2,11,0,0,0,1,0,0,3.64,0,0,3,0,0,0,False
12,0,0,0,1,0,37,0,1,1,0,0,0,3.35,0,2,6,0,0,1,False
6,0,0,0,0,0,3,0,0,0,0,0,0,3.33,0,0,7,0,0,0,False
6,1,0,0,0,0,7,0,0,0,0,0,0,1.71,0,0,2,0,0,0,False
7,4,0,0,0,0,41,0,1,0,0,1,0,3.27,0,0,25,2,0,0,False
6,0,0,0,0,0,4,0,0,0,0,0,0,1.25,0,0,6,0,0,0,False
6,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,15,0,0,0,False
7,1,1,0,1,0,19,0,1,0,0,0,0,3.74,0,0,9,1,0,1,False
5,0,0,0,0,0,3,0,0,1,0,0,0,5,0,0,39,0,0,0,False
3,15,0,0,0,0,3,0,0,0,1,0,0,5,0,0,30,0,0,0,False
6,49,0,0,1,1,18,0,3,0,17,0,0,4.56,0,0,7,1,0,1,False
8,7,0,0,0,0,22,0,2,2,0,2,0,4.32,0,0,34,3,0,0,False
11,4,1,0,2,1,26,0,2,2,2,1,1,3.78,0,0,16,1,0,2,False
9,4,0,0,0,0,4,0,1,0,1,0,0,4.75,0,0,3,2,0,0,False
7,46,0,0,2,2,27,0,1,0,7,0,0,4,0,0,24,6,0,2,False
9,8,0,0,0,0,5,0,0,0,1,0,0,4,0,0,2,2,0,0,False
7,3,1,0,0,0,50,0,0,1,1,1,0,3.16,0,0,4,0,0,0,False
9,0,0,0,0,0,15,0,1,0,0,0,0,4.47,0,0,3,0,0,0,False
5,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,7,0,0,0,False
7,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,8,0,0,0,False
7,2,1,0,0,1,7,0,1,0,0,0,0,4.38,0,0,12,1,0,0,False
11,1,0,0,0,0,31,0,4,0,0,1,0,4.06,0,0,5,0,0,0,False
9,3,0,0,0,0,2,0,0,0,2,0,0,2.5,0,0,5,0,0,0,False
5,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,False
8,1,0,0,0,1,16,0,1,1,0,0,0,4.06,0,0,6,0,0,0,False
8,0,0,0,0,2,32,0,2,2,0,0,0,4.13,0,0,3,0,0,0,False
8,1,0,0,0,0,4,0,0,0,0,0,0,5,0,0,9,0,0,0,False
9,12,0,0,1,0,10,0,0,2,2,0,0,2.9,0,0,13,0,0,1,False
6,6,0,0,0,0,8,0,1,0,4,0,0,3.67,0,0,3,4,0,0,False
9,2,0,0,0,2,36,0,0,1,4,0,0,4.08,0,0,8,2,0,0,False
7,2,0,0,0,0,37,0,0,0,1,0,0,3.95,0,0,12,0,1,0,False
6,3,0,0,0,1,3,0,0,0,1,0,0,4,0,0,3,0,0,0,False
11,2,0,0,0,0,33,0,0,0,1,1,0,2.94,0,0,3,0,0,0,False
8,0,0,0,0,0,2,0,0,0,0,0,0,4.5,0,0,10,0,0,0,False
10,1,0,0,1,0,4,0,0,0,0,0,0,4,0,0,4,0,0,1,False
7,0,0,0,0,0,4,0,0,0,1,0,0,1.25,0,0,1,0,0,0,False
8,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,False
7,2,0,0,0,0,1,0,0,0,1,0,0,5,0,0,8,1,0,0,False
8,0,0,0,0,0,14,0,0,0,0,0,0,3.71,0,0,16,0,0,0,False
4,0,0,0,0,0,4,0,0,0,0,0,0,4.5,0,0,21,0,0,0,False
8,2,0,0,0,1,7,0,1,1,0,0,0,1.71,0,0,7,0,0,0,False
6,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,6,0,0,1,False
6,0,0,0,0,0,5,0,0,0,0,0,0,4.6,0,0,1,0,0,0,False
3,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,30,0,0,0,False
8,17,0,0,0,0,2,0,0,0,1,0,0,3,0,0,11,3,0,0,False
7,0,0,0,0,0,24,0,0,2,0,0,0,4.42,0,0,2,0,0,0,False
11,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,7,0,0,0,False
7,0,0,0,0,0,20,0,0,0,0,0,0,4.3,0,0,3,0,0,0,False
9,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,False
9,0,0,0,1,1,3,0,0,0,0,0,0,2.67,0,0,4,0,0,1,False
11,10,0,0,1,0,22,0,0,0,0,0,0,4.08,0,1,51,9,0,1,False
8,4,0,0,0,0,2,0,0,0,0,0,0,3,0,0,6,0,0,0,False
4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,61,0,0,0,False
8,31,2,0,7,5,81,3,6,3,11,3,1,3.62,0,3,18,16,0,7,True
4,0,0,0,0,0,4,0,0,0,0,0,0,4.5,0,0,3,0,0,0,False
7,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,44,0,0,0,False
13,5,3,6,43,60,420,4,36,51,6,6,1,3.55,0,12,102,4,4,43,True
6,0,0,0,0,0,4,0,0,0,1,0,0,3.75,0,0,10,0,0,0,False
4,0,0,0,0,0,6,0,0,0,0,0,0,3.83,0,0,9,0,0,0,False
8,38,0,0,2,2,42,0,2,0,2,0,0,4.14,0,0,54,5,0,2,False
9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,False
7,0,0,0,0,0,2,0,0,1,0,0,0,5,0,0,2,0,0,0,False
11,4,0,0,2,0,52,0,1,2,0,0,0,3.63,0,0,6,0,0,2,False
6,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,3,0,0,0,False
9,2,0,0,1,0,7,0,1,0,1,0,0,3.13,0,1,2,1,0,1,False
6,1,0,0,0,0,5,0,0,0,0,0,0,4.33,0,0,9,0,0,0,False
7,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,8,0,0,0,False
9,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0,0,False
3,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,1,0,0,0,False
12,0,2,0,0,1,80,0,2,0,0,0,0,3.39,0,1,32,1,0,0,False
9,13,0,0,0,0,6,0,0,0,2,0,0,3.5,0,0,74,9,1,0,False
10,285,0,0,1,0,44,0,0,2,101,0,0,3.68,0,0,7,43,0,1,False
10,0,0,0,0,0,5,0,0,0,0,0,0,4.4,0,0,43,0,0,0,False
6,1,0,0,0,1,7,0,0,0,0,0,0,3.38,0,0,2,0,0,0,False
5,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,8,0,0,0,False
5,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,1,1,0,0,False
7,16,0,0,0,0,3,0,1,1,0,0,0,4.33,0,0,20,0,0,0,False
6,0,0,0,0,0,3,0,0,1,0,0,0,5,0,0,10,0,0,0,False
5,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,2,0,0,0,False
7,2,0,0,0,0,2,0,0,0,1,0,0,5,0,0,4,1,0,0,False
9,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,16,0,0,0,False
9,0,0,0,0,0,24,0,1,1,0,0,0,3.96,0,0,12,0,0,0,False
8,16,0,0,2,1,69,0,8,2,3,1,0,2.76,0,1,7,3,1,2,False
6,3,0,0,0,0,6,0,0,0,0,0,0,3.67,0,0,7,0,0,0,False
3,0,0,0,0,0,1,0,0,1,0,0,0,5,0,0,12,0,0,0,False
7,3,0,0,0,0,16,0,0,0,0,0,0,3.25,0,0,14,0,0,0,False
7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,39,1,0,0,False
8,28,0,0,0,1,49,0,2,1,3,1,0,3.96,0,1,4,1,0,0,False
9,0,0,0,1,0,16,0,0,0,0,0,0,4,0,0,6,0,0,1,False
4,0,0,0,0,0,8,0,1,0,0,0,0,3.5,0,0,2,0,0,0,False
7,1,0,0,3,1,39,0,1,1,0,0,0,4.14,0,0,5,0,0,3,False
5,40,0,0,2,1,102,0,3,0,14,1,0,2.93,0,0,11,10,0,2,False
7,1,0,0,0,0,1,0,0,0,2,0,0,4,0,0,8,0,0,0,False
2,0,0,0,1,1,5,0,0,1,0,0,0,4.17,0,0,14,0,0,1,False
9,0,0,0,0,0,5,0,0,3,0,0,0,2.14,0,0,15,0,0,0,False
8,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,22,0,0,0,False
7,0,0,0,0,0,6,0,0,0,0,0,0,4.67,0,0,21,0,0,0,False
5,3,0,0,0,0,8,0,0,0,1,0,0,4.25,0,0,2,0,0,0,False
10,2,0,0,2,0,13,0,1,5,2,1,0,3.38,0,0,12,0,0,2,False
5,0,0,0,0,1,9,0,1,0,0,0,0,4.33,0,0,4,0,0,0,False
11,5,0,0,1,1,11,0,1,2,4,1,0,4.33,0,0,5,1,0,1,False
11,17,1,0,0,1,4,0,1,0,19,1,1,3.75,0,1,8,17,0,0,False
5,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,False
10,1,0,0,0,1,14,0,0,1,1,1,0,4.07,0,0,3,0,0,0,False
9,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,14,0,0,0,False
5,8,0,0,0,1,81,1016,1,4,1,0,0,4.07,0,0,9,1,0,0,True
13,6,0,0,9,10,124,2,6,9,0,1,2,3.81,0,2,77,0,1,9,True
5,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,17,0,0,0,False
10,42,1,0,5,6,117,2,17,1,3,10,0,4.28,0,0,243,17,1,5,True
6,0,0,0,0,1,5,0,1,0,0,0,0,4.6,0,0,28,0,0,0,False
6,1,0,0,0,1,13,0,1,0,0,1,0,3.62,0,0,10,0,0,0,False
5,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,0,0,0,False
6,54,0,0,0,1,59,0,3,0,51,1,0,3.13,0,0,6,3,1,0,False
6,26,0,0,0,1,1,0,0,0,0,0,0,1,0,0,8,16,0,0,False
6,0,0,0,0,1,6,0,0,0,1,0,0,4.14,0,0,3,2,0,0,False
6,0,0,0,0,0,4,0,0,0,0,0,0,4.75,0,0,1,0,0,0,False
6,4,0,0,0,0,9,0,0,0,2,0,0,4.22,0,0,5,0,0,0,False
3,5,0,0,0,5,10,0,0,1,1,1,0,3.42,0,1,1,1,0,0,False
7,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,4,0,0,0,False
6,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,12,0,0,0,False
6,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,1,0,0,0,False
8,5,0,0,0,0,28,0,1,0,0,0,0,4.21,0,0,11,0,0,0,False
10,12,0,0,0,1,5,0,0,1,8,0,0,4.56,0,0,5,8,0,0,False
7,3,0,0,0,0,4,0,0,0,0,0,0,3.75,0,0,36,0,0,0,False
2,0,0,0,0,0,11,0,2,0,0,0,0,4,0,0,4,0,0,0,False
5,0,0,0,1,0,18,0,0,0,0,0,0,4.06,0,0,7,0,0,1,False
3,2,0,0,0,0,8,0,0,0,6,0,0,2.5,0,0,12,0,0,0,False
9,5,0,0,0,0,13,0,0,1,0,0,0,3.38,0,0,8,1,0,0,False
8,0,0,0,0,0,4,0,0,0,0,0,0,4.5,0,0,13,0,0,0,False
4,1,0,0,0,0,3,0,0,0,0,0,0,4.33,0,0,5,0,0,0,False
8,2,0,0,0,1,28,0,5,3,0,1,0,4.03,0,2,5,0,0,0,False
5,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,110,0,0,0,False
11,6,2,0,23,6,488,6,19,22,2,23,0,3.58,0,3,225,1,4,23,True
10,0,0,0,0,0,7,0,0,0,0,0,0,3.71,0,0,2,0,0,0,False
9,0,0,0,0,0,10,0,0,0,0,0,0,3.9,0,0,24,0,0,0,False
10,3,0,0,0,0,9,0,0,0,3,0,0,4.56,0,0,1,1,0,0,False
2,3,0,0,0,0,8,0,0,0,4,0,0,3.25,0,0,1,2,0,0,False
7,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,3,2,0,0,False
6,1,0,0,0,0,4,0,0,0,0,0,0,3.75,0,0,1,0,0,0,False
2,67,0,0,0,0,2,0,0,0,54,0,0,4.5,0,0,9,121,0,0,False
5,4,0,0,0,0,4,0,0,0,1,0,0,4,0,0,9,0,0,0,False
12,2,0,0,0,0,12,0,0,0,0,0,0,3.94,0,0,4,0,0,0,False
7,0,0,0,0,0,8,0,0,0,0,0,0,4.22,0,0,4,0,0,0,False
7,0,1,0,7,9,16,0,1,3,0,0,0,3.94,0,0,6,0,0,7,False
7,19,0,0,0,0,12,0,0,0,1,0,0,4.17,0,0,2,1,0,0,False
6,0,0,0,0,0,7,0,0,0,0,0,0,4.14,0,0,1,0,0,0,False
5,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,11,0,0,0,False
9,0,0,0,1,0,9,0,0,0,0,0,0,4.2,0,0,11,0,0,1,False
7,54,0,0,0,2,10,0,0,0,2,0,0,4.4,0,0,31,1,0,0,False
9,0,0,0,0,0,71,0,1,0,1,0,0,3.74,0,0,35,1,0,0,False
8,0,0,0,1,0,22,0,0,0,0,0,0,3.86,0,0,7,0,0,1,False
8,2,0,0,0,0,11,0,0,0,1,0,0,3.82,0,0,3,0,0,0,False
7,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,5,0,0,0,False
7,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,1,0,0,0,False
4,1,0,0,0,0,3,0,0,0,0,0,0,4.67,0,0,1,0,0,0,False
7,0,0,0,0,0,3,0,0,1,0,0,0,5,0,0,1,0,0,0,False
6,3,0,0,0,1,5,0,2,0,0,0,0,4.6,0,0,3,0,0,0,False
8,1,1,0,0,1,2,0,0,0,0,0,0,2.8,0,0,1,0,0,0,False
7,0,0,0,0,1,3,0,0,0,0,0,0,5,0,0,13,0,0,0,False
8,37,0,0,0,4,120,0,1,1,14,0,0,2.94,0,0,3,5,0,0,False
8,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,14,0,0,0,False
6,0,0,0,0,0,10,0,0,0,0,0,0,4.7,0,1,4,0,0,0,False
7,0,0,0,0,0,3,0,0,0,0,0,0,4.33,0,0,4,0,0,0,False
7,0,0,0,0,0,3,0,0,0,0,0,0,4.33,0,0,11,0,0,0,False
7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,False
4,1,0,0,0,0,4,0,0,0,1,0,0,4,0,0,67,0,0,0,False
9,8,0,0,2,0,59,0,3,2,3,0,0,3.77,0,0,33,0,0,2,False
10,1,0,0,0,0,5,0,0,1,0,0,0,3.2,0,0,3,0,0,0,False
7,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,9,0,0,0,False
8,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,1,0,0,0,False
8,1,0,0,0,0,8,0,0,0,0,0,0,3.75,0,0,1,0,0,0,False
7,1,0,0,0,0,4,0,0,0,0,0,0,4,0,0,1,1,0,0,False
5,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,1,0,0,0,False
6,1,2,0,2,1,32,0,0,1,1,0,0,3.16,0,0,2,0,0,2,False
7,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,11,0,0,0,False
8,7,0,0,0,1,10,0,0,0,5,2,0,3.5,0,0,5,0,0,0,False
6,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0,False
7,1,0,0,2,0,36,0,1,1,0,0,0,3.2,0,0,3,0,0,2,False
4,0,0,0,0,0,3,0,0,0,0,0,0,3.67,0,0,37,0,0,0,False
9,0,0,0,0,0,29,0,0,4,0,1,0,3.76,0,0,41,0,0,0,False
9,104,1,0,1,0,19,0,1,6,14,1,0,4,0,2,14,18,0,1,False
9,6,0,0,1,2,16,0,2,0,4,0,0,4.38,0,0,28,0,0,1,False
6,4,0,0,0,0,12,0,1,0,1,0,0,3.75,0,0,25,1,0,0,False
8,10,0,0,0,0,9,0,1,1,0,0,0,3.11,0,0,7,0,0,0,False
5,26,0,0,0,0,13,0,4,0,1,1,0,3.87,0,0,8,1,0,0,False
12,273,1,0,8,2,157,0,0,7,24,6,0,3.75,0,3,18,28,0,8,False
7,0,0,0,0,0,4,0,2,0,1,0,0,4,0,0,13,0,0,0,False
3,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,60,0,0,0,False
8,0,0,0,1,0,11,0,0,0,0,0,0,2.46,0,0,1,0,0,1,False
7,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,3,0,0,0,False
5,0,0,0,0,0,2,0,0,0,0,0,0,3.5,0,0,2,0,0,0,False
7,0,0,0,0,0,3,0,0,0,0,0,0,2.67,0,0,4,0,0,0,False
6,5,0,0,0,0,2,0,0,0,1,0,0,2,0,0,13,0,0,0,False
9,0,0,0,0,0,3,0,1,0,0,0,1,3.67,0,0,2,0,0,0,False
6,2,0,0,0,0,1,0,0,0,2,0,0,4,0,0,9,2,0,0,False
3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,96,0,0,0,False
8,0,0,0,1,0,7,0,1,0,0,0,0,5,0,0,6,0,0,1,False
8,2,0,0,0,0,11,0,2,0,1,0,0,4.55,0,0,146,0,0,0,False
10,38,1,0,8,13,186,6,6,10,98,9,0,3.68,0,4,106,7,1,8,True
6,10,0,0,0,0,17,0,0,0,2,0,0,4.56,0,0,31,2,0,0,False
9,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,False
6,0,0,0,0,0,2,0,0,0,0,0,0,4.5,0,0,1,0,0,0,False
10,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,2,0,0,2,False
7,4,0,0,0,1,9,0,1,0,0,0,0,2.89,0,0,10,0,0,0,False
6,1,0,0,0,0,3,0,0,0,0,0,0,3.67,0,0,7,0,0,0,False
5,0,0,0,0,1,10,0,0,0,1,0,0,4,0,0,4,0,0,0,False
4,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0,False
5,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,4,0,0,0,False
5,18,0,0,2,0,24,0,1,1,1,5,0,4.08,0,1,2,2,0,2,False
7,0,0,0,0,0,5,0,1,0,0,0,0,4.8,0,1,51,0,0,0,False
10,13,0,0,0,0,10,0,0,0,2,0,0,3.36,0,0,6,1,0,0,False
9,0,0,0,0,0,5,0,0,0,2,0,0,5,0,0,28,0,0,0,False
10,5,0,0,0,0,3,0,0,0,1,0,0,5,0,0,3,0,0,0,False
6,0,0,0,0,1,2,0,0,0,0,0,0,5,0,0,8,0,0,0,False
12,3,0,0,3,1,25,0,1,0,0,4,1,3.58,0,0,16,0,0,3,False
11,0,0,0,1,1,11,0,0,0,0,0,0,4.75,0,0,2,0,0,1,False
7,0,0,0,0,0,5,0,0,0,0,0,0,4.2,0,0,2,0,0,0,False
9,24,0,0,0,2,29,0,3,0,6,1,0,4.34,0,0,18,1,0,0,False
8,78,3,0,5,4,91,2,8,7,10,4,0,3.98,0,2,44,42,0,5,True
3,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,False
